seq,Lab,Test Date,Trace/ID,Trace/ID_1,Test_Description,config,Voc,Ibf,gap_mm,D_mm,t,width_in,height_in,depth_in,Iameas,IEAve,IEmeas,IErate
629,13.8kV_S&C_15593,41065,15593_A01_065,65,HCB -1- 12 - 4 -47,HCB,14.16,1.136,101.6,1193.8,245.53,36,36.0,36,1.090769087,0.249322055,0.34,1.3847594998574513
630,13.8kV_S&C_15593,41065,15593_A01_066,66,HCB -2.5- 12 - 4 -47,HCB,14.16,2.703,101.6,1193.8,210.59,36,36.0,36,2.657077966,0.407153228,0.513,2.4360131060354244
631,13.8kV_S&C_15593,41065,15593_A01_067,67,HCB -2.5- 12 - 4 -39,HCB,14.16,2.703,101.6,990.6,210.88,36,36.0,36,2.656604611,0.784626349,1.026,4.865326251896814
632,13.8kV_S&C_15593,41065,15593_A01_068,68,HCB -2.5- 12 - 4 -31,HCB,14.16,2.703,101.6,787.4,210.17,36,36.0,36,2.652008401,1.463542909,1.6875,8.029214445448922
633,13.8kV_S&C_15593,41065,15593_A01_069,69,HCB -10- 12 - 6 -31,HCB,14.16,10.076,152.4,787.4,211.18,36,36.0,36,9.950647575,6.6890573,8.235,38.99516999715882
634,13.8kV_S&C_15593,41065,15593_A01_070,70,HCB -10- 12 - 6 -39,HCB,14.16,10.076,152.4,990.6,206.2,36,36.0,36,9.95005604,4.153167673,5.1435,24.944228903976725
635,13.8kV_S&C_15593,41065,15593_A01_071,71,HCB -10- 12 - 6 -47,HCB,14.16,10.076,152.4,1193.8,205.91,36,36.0,36,9.92981766,2.73791428,3.213,15.603904618522657
636,13.8kV_S&C_15593,41065,15593_A01_072,72,HCB -20- 12 - 6 -47,HCB,14.16,20.08,152.4,1193.8,215.37,36,36.0,36,20.06018477,4.844118381,6.156,28.583368157124948
637,13.8kV_S&C_15593,41065,15593_A01_073,73,HCB -20- 12 - 6 -39,HCB,14.16,20.08,152.4,990.6,209.25,36,36.0,36,19.95731339,8.194852944,10.1385,48.451612903225815
638,13.8kV_S&C_15593,41065,15593_A01_074,74,HCB -20- 12 - 6 -31,HCB,14.16,20.08,152.4,787.4,208.33,36,36.0,36,19.93940392,12.65442645,15.8085,75.88201411222579
639,13.8kV_S&C_15593,41065,15593_A01_075,75,HCB -40- 12 - 6 -31,HCB,13.9,40.88333333,152.4,787.4,212.61,36,36.0,36,37.79929923,26.90530046,29.48869665,138.6985402850289
640,13.8kV_S&C_15593,41065,15593_A01_076,76,HCB -40- 12 - 6 -39,HCB,13.9,38.958,152.4,990.6,219.5,36,36.0,36,37.69962899,18.5623711,20.9385,95.39179954441913
641,13.8kV_S&C_15593,41066,15593_A01_079,79,HCB -40- 12 - 6 -47,HCB,13.9,38.958,152.4,1193.8,220.7,36,36.0,36,37.69895938,14.32745726,15.741,71.32306298142274
642,13.8kV_S&C_15593,41066,15593_A01_085,85,VCB -40- 12 - 6 -47,VCB,13.9,38.958,152.4,1193.8,209.01,36,36.0,36,37.93372544,4.546110275,4.9275,23.575427013061578
643,13.8kV_S&C_15593,41066,15593_A01_086,86,VCB -40- 12 - 6 -39,VCB,13.9,38.958,152.4,990.6,202.64,36,36.0,36,37.94083713,5.704564642,6.48,31.977891827872092
644,13.8kV_S&C_15593,41066,15593_A01_087,87,VCB -40- 12 - 6 -31,VCB,13.9,38.958,152.4,787.4,212.48,36,36.0,36,37.84151272,7.470970103,9.693,45.61841114457831
645,13.8kV_S&C_15593,41066,15593_A01_088,88,VCB -20- 12 - 6 -31,VCB,14.16,20.08,152.4,787.4,204.92,36,36.0,36,19.32720376,3.486797951,4.3875,21.41079445637322
646,13.8kV_S&C_15593,41066,15593_A01_089,89,VCB -20- 12 - 6 -39,VCB,14.16,20.08,152.4,990.6,208.01,36,36.0,36,19.45774863,2.453046927,2.7675,13.304648814960819
647,13.8kV_S&C_15593,41066,15593_A01_090,90,VCB -20- 12 - 6 -47,VCB,14.16,20.08,152.4,1193.8,209.15,36,36.0,36,19.55225659,2.250644173,2.646,12.651207267511355
648,13.8kV_S&C_15593,41066,15593_A01_091,91,VCB -10- 12 - 6 -47,VCB,14.16,10.076,152.4,1193.8,206.35,36,36.0,36,9.862330886,1.055677225,1.2015,5.822631451417495
649,13.8kV_S&C_15593,41066,15593_A01_092,92,VCB -10- 12 - 6 -39,VCB,14.16,10.076,152.4,990.6,206.18,36,36.0,36,9.853442295,1.331464975,1.7145,8.315549519837035
650,13.8kV_S&C_15593,41066,15593_A01_093,93,VCB -10- 12 - 6 -31,VCB,14.16,10.076,152.4,787.4,206.18,36,36.0,36,9.889795656,1.772864275,1.971,9.559608109418953
651,13.8kV_S&C_15593,41066,15593_A01_094,94,VCB -2.5- 12 - 4 -31,VCB,14.16,2.703,101.6,787.4,226.78,36,36.0,36,2.632014217,0.491207803,0.54,2.3811623599964724
652,13.8kV_S&C_15593,41066,15593_A01_095,95,VCB -2.5- 12 - 4 -39,VCB,14.16,2.703,101.6,990.6,228.78,36,36.0,36,2.640528168,0.377416635,0.4995,2.1833202202989774
653,13.8kV_S&C_15593,41066,15593_A01_096,96,VCB -2.5- 12 - 4 -47,VCB,14.16,2.703,101.6,1193.8,227.37,36,36.0,36,2.632280087,0.315755807,0.3915,1.7218630426177597
654,13.8kV_S&C_15593,41066,15593_A01_097,97,VCB -1- 12 - 4 -47,VCB,14.16,1.136,101.6,1193.8,228.52,36,36.0,36,1.109897065,0.188440857,0.27,1.1815158410642395
655,13.8kV_S&C_15593,41066,15593_A01_098,98,VCB -1- 12 - 4 -39,VCB,14.16,1.136,101.6,990.6,228.37,36,36.0,36,1.110390443,0.18991371,0.378,1.655208652625126
656,13.8kV_S&C_15593,41066,15593_A01_099,99,VCB -1- 12 - 4 -31,VCB,14.16,1.136,101.6,787.4,227.96,36,36.0,36,1.111291306,0.323635725,0.459,2.0135111423056675
657,13.8kV_S&C_15593,41066,15593_A01_101,101,VCB -0.5- 12 - 4 -31,VCB,14.07,0.5,101.6,787.4,226.74,36,36.0,36,0.496704999,0.153516527,0.2025,0.8930934109552792
658,13.8kV_S&C_15593,41066,15593_A01_102,102,VCB -0.5- 12 - 4 -39,VCB,14.07,0.5,101.6,990.6,225.52,36,36.0,36,0.495109647,0.125660024,0.2565,1.1373714083008157
659,13.8kV_S&C_15593,41066,15593_A01_103,103,VCB -0.5- 24 - 4 -47,VCB,14.07,0.5,101.6,1193.8,418.42,36,36.0,36,0.497001103,0.189644844,0.2835,0.6775488743367907
660,13.8kV_S&C_15593,41066,15593_A01_104,104,VCB -0.5- 24 - 4 -39,VCB,14.07,0.5,101.6,990.6,429.73,36,36.0,36,0.496402216,0.164309216,0.324,0.7539617899611384
661,13.8kV_S&C_15593,41066,15593_A01_105,105,VCB -0.5- 24 - 4 -31,VCB,14.07,0.5,101.6,787.4,414.87,36,36.0,36,0.496160101,0.232181355,0.3645,0.8785884734977222
662,13.8kV_S&C_15593,41067,15593_A01_106,106,VCBB-0.5-24-4-47,VCBB,14.07,0.5,101.6,1193.8,445.11,36,36.0,36,0.495839293,0.192736673,0.3629,0.8153040821369998
663,13.8kV_S&C_15593,41067,15593_A01_107,107,VCBB-0.5-24-4-39,VCBB,14.07,0.5,101.6,990.6,460.57,36,36.0,36,0.488859983,0.196857625,0.382,0.8294070391037193
664,13.8kV_S&C_15593,41067,15593_A01_108,108,VCBB-0.5-24-4-31,VCBB,14.07,0.5,101.6,787.4,464.2,36,36.0,36,0.486086418,0.218418248,0.4202,0.9052132701421802
665,13.8kV_S&C_15593,41067,15593_A01_109,109,VCBB-1 - 12 -4-31,VCBB,14.16,1.136,101.6,787.4,260.47,36,36.0,36,1.084331331,0.386088059,0.7449,2.8598303067531767
666,13.8kV_S&C_15593,41067,15593_A01_110,110,VCBB-1 - 12 -4-39,VCBB,14.16,1.136,101.6,990.6,260.19,36,36.0,36,1.082870175,0.24107269,0.4584,1.7617894615473306
667,13.8kV_S&C_15593,41067,15593_A01_111,111,VCBB-1 - 12 -4-47,VCBB,14.16,1.136,101.6,1193.8,262.39,36,36.0,36,1.081142583,0.195796698,0.382,1.4558481649453106
668,13.8kV_S&C_15593,41067,15593_A01_112,112,VCBB-2.5 - 12 -4-47,VCBB,14.16,2.703,101.6,1193.8,260.04,36,36.0,36,2.536424673,0.329286657,0.6303,2.4238578680203045
669,13.8kV_S&C_15593,41067,15593_A01_113,113,VCBB-2.5 - 12 -4-39,VCBB,14.16,2.703,101.6,990.6,252.74,36,36.0,36,2.55621909,0.432682687,0.8213,3.249584553295877
670,13.8kV_S&C_15593,41067,15593_A01_114,114,VCBB-2.5 - 12 -4-31,VCBB,14.16,2.696666667,101.6,787.4,244.28,36,36.0,36,2.608977774,0.64550943,0.942364739,3.857723673653185
671,13.8kV_S&C_15593,41067,15593_A01_115,115,VCBB-10 - 12 -6-31,VCBB,14.16,10.98666667,152.4,787.4,205.49,36,36.0,36,9.920515768,3.755277482,6.705612801,32.63230717309845
672,13.8kV_S&C_15593,41067,15593_A01_116,116,VCBB-10 - 12 -6-39,VCBB,14.16,10.076,152.4,990.6,204.92,36,36.0,36,9.905418689,1.692287237,3.2279,15.752000780792505
673,13.8kV_S&C_15593,41067,15593_A01_117,117,VCBB-10 - 12 -6-47,VCBB,14.16,10.076,152.4,1193.8,204.92,36,36.0,36,9.910071588,1.31039967,2.5021,12.210130782744487
674,13.8kV_S&C_15593,41067,15593_A01_118,118,VCBB-20-12-6-47,VCBB,14.16,21.92666667,152.4,1193.8,207.09,36,36.0,36,20.02558937,2.300220293,2.734448393,13.204154681539428
675,13.8kV_S&C_15593,41067,15593_A01_119,119,VCBB-20-12-6-47,VCBB,14.16,20.08,152.4,1193.8,207.01,36,36.0,36,20.03369416,2.838748562,4.393,21.22119704362108
676,13.8kV_S&C_15593,41067,15593_A01_120,120,VCBB-20-12-6-39,VCBB,14.16,20.08,152.4,990.6,207.85,36,36.0,36,20.0418366,3.610504244,6.8951,33.1734423863363
677,13.8kV_S&C_15593,41067,15593_A01_121,121,VCBB-20-12-6-31,VCBB,14.16,20.08,152.4,787.4,207.85,36,36.0,36,20.06159524,5.908137232,11.2881,54.308876593697384
678,13.8kV_S&C_15593,41067,15593_A01_122,122,VCBB-40 - 12 -6-31,VCBB,13.9,41.30666667,152.4,787.4,218.37,36,36.0,36,37.9747918,10.6621005,16.2211515,74.28287539497184
679,13.8kV_S&C_15593,41067,15593_A01_123,123,VCBB-40 - 12 -6-39,VCBB,13.9,38.958,152.4,990.6,218.37,36,36.0,36,37.94213702,8.12123317,15.5092,71.02257636122178
680,13.8kV_S&C_15593,41067,15593_A01_124,124,VCBB-40 - 12 -6-47,VCBB,13.9,41.41666667,152.4,1193.8,211.16,36,36.0,36,37.96399264,6.452112624,7.671614635,36.33081376681189
681,13.8kV_S&C_15593,41067,15593_A01_125,125,VOA -0.5- 24 - 4 -18,VOA,14.07,0.5,101.6,457.2,410.71,open air,,open air,0.49664269,0.409530976,0.513,1.2490565118940373
682,13.8kV_S&C_15593,41067,15593_A01_126,126,VOA -0.5- 24 - 4 -27,VOA,14.07,0.5,101.6,685.8,413.51,open air,,open air,0.496960012,0.238254738,0.4185,1.0120674227950957
683,13.8kV_S&C_15593,41067,15593_A01_127,127,VOA -0.5- 24 - 4 -36,VOA,14.07,0.5,101.6,914.4,414.07,open air,,open air,0.497431473,0.261474505,0.39,0.941869732170889
684,13.8kV_S&C_15593,41067,15593_A01_128,128,HOA -0.5- 24 - 4 -18,HOA,14.07,0.5,101.6,457.2,429.61,open air,,open air,0.495837221,0.321893311,0.54,1.2569539815181212
685,13.8kV_S&C_15593,41067,15593_A01_129,129,HOA -0.5- 24 - 4 -27,HOA,14.07,0.549333333,101.6,685.8,415.11,open air,,open air,0.496362123,0.183212141,0.242590575,0.584400701019007
686,13.8kV_S&C_15593,41067,15593_A01_130,130,HOA -0.5- 24 - 4 -36,HOA,14.07,0.5,101.6,914.4,428.21,open air,,open air,0.494845117,0.233783188,0.351,0.819691272973541
687,13.8kV_S&C_15593,41067,15593_A01_131,131,HOA -0.5- 24 - 4 -27,HOA,14.07,0.5,101.6,685.8,415.37,open air,,open air,0.49727357,0.306046808,0.243,0.5850205840575873
688,13.8kV_S&C_15368,40882,15368_A01_018,15368_A01_018,VOA-10.65-6-3.75-36,VOA,14.32,10.56,95.25,914.4,104.61,open air,,open air,10.15990133,0.289285714,0.8,7.6474524424051245
689,13.8kV_S&C_15368,40882,15368_A01_019,15368_A01_019,VOA-10.65-12-3.75-36,VOA,14.32,10.56,95.25,914.4,206.72,open air,,open air,10.40362465,1.321214286,1.6065,7.771381578947368
690,13.8kV_S&C_15368,40882,15368_A01_020,15368_A01_020,VOA-10.65-6-3.75-27,VOA,14.32,10.56,95.25,685.8,104.72,open air,,open air,10.11147143,0.896785714,1.1745,11.215622612681436
691,13.8kV_S&C_15368,40882,15368_A01_021,15368_A01_021,VOA-10.65-12-3.75-27,VOA,14.32,10.56,95.25,685.8,206.15,open air,,open air,10.3473002,1.722214286,2.1195,10.281348532621877
692,13.8kV_S&C_15368,40882,15368_A01_023,15368_A01_023,VOA-10.65-6-3.75-18,VOA,14.32,10.56,95.25,457.2,104.43,open air,,open air,10.08630825,1.589142857,2.1195,20.29589198506176
693,13.8kV_S&C_15368,40882,15368_A01_024,15368_A01_024,VOA-10.65-12-3.75-18,VOA,14.32,10.56,95.25,457.2,206.93,open air,,open air,10.29355263,3.159,4.185,20.22423041608273
694,13.8kV_S&C_15368,40883,15368_A01_032,15368_A01_032,VOA-20-6-3.75-36,VOA,14.32,20.41,95.25,914.4,104.9,open air,,open air,19.28188027,1.270928571,1.4175,13.512869399428025
695,13.8kV_S&C_15368,40883,15368_A01_033,15368_A01_033,VOA-20-12-3.75-36,VOA,14.32,20.41,95.25,914.4,210.1,open air,,open air,19.56223359,2.457,2.7405,13.043788672060924
696,13.8kV_S&C_15368,40883,15368_A01_034,15368_A01_034,VOA-20-6-3.75-27,VOA,14.32,20.41,95.25,685.8,105.94,open air,,open air,19.32324495,2.136857143,2.349,22.172928072493868
697,13.8kV_S&C_15368,40883,15368_A01_035,15368_A01_035,VOA-20-12-3.75-27,VOA,14.32,20.41,95.25,685.8,208.99,open air,,open air,19.73239927,4.057714286,4.644,22.221158907124742
698,13.8kV_S&C_15368,40883,15368_A01_036,15368_A01_036,VOA-20-6-3.75-18,VOA,14.32,20.41,95.25,457.2,105.17,open air,,open air,19.34781622,3.238071429,4.1445,39.40762574878767
699,13.8kV_S&C_15368,40883,15368_A01_037,15368_A01_037,VOA-20-12-3.75-18,VOA,14.32,20.41,95.25,457.2,208.3,open air,,open air,19.83741699,6.516642857,8.3835,40.24723955832933
700,13.8kV_S&C_15368,40883,15368_A01_044,15368_A01_044,VOA-40-6-3.75-36,VOA,14.32,39.18,95.25,914.4,106.99,open air,,open air,38.37436925,3.006642857,3.9555,36.970744929432655
701,13.8kV_S&C_15368,40883,,0,VOA-40-12-3.75-36,VOA,14.32,39.18,95.25,914.4,200.0,open air,,open air,37.75766925,5.652642857,6.5475,32.737500000000004
702,13.8kV_S&C_15368,40883,15368_A01_046,15368_A01_046,VOA-40-6-3.75-27,VOA,14.32,39.18,95.25,685.8,106.94,open air,,open air,38.42953034,3.851357143,5.13,47.970824761548535
703,13.8kV_S&C_15368,40883,15368_A01_047,15368_A01_047,VOA-40-12-3.75-27,VOA,14.32,39.18,95.25,685.8,212.31,open air,,open air,37.72230915,8.562857143,10.125,47.6896990250106
704,13.8kV_S&C_15368,40883,15368_A01_050,15368_A01_050,VOA-40-6-3.75-18,VOA,14.32,39.18,95.25,457.2,106.26,open air,,open air,38.39542986,8.505,9.4635,89.05985319028797
705,13.8kV_S&C_15368,40883,15368_A01_051,15368_A01_051,VOA-40-12-3.75-18,VOA,14.32,39.18,95.25,457.2,213.73,open air,,open air,37.7208119,12.86164286,14.7825,69.16436625649185
706,13.8kV_S&C_15368,40883,15368_A01_052,15368_A01_052,HOA-40-6-3.75-36,HOA,14.32,39.18,95.25,914.4,106.46,open air,,open air,38.36001156,5.066357143,6.453,60.61431523576931
707,13.8kV_S&C_15368,40883,15368_A01_053,15368_A01_053,HOA-40-12-3.75-36,HOA,14.32,39.18,95.25,914.4,211.66,open air,,open air,37.66452582,9.120214286,13.284,62.76103184352264
708,13.8kV_S&C_15368,40884,15368_A01_056,15368_A01_056,HOA-40-6-3.75-27,HOA,14.32,39.18,95.25,685.8,106.4,open air,,open air,38.43090296,9.278357143,11.772,110.6390977443609
709,13.8kV_S&C_15368,40884,15368_A01_057,15368_A01_057,HOA-40-12-3.75-27,HOA,14.32,39.18,95.25,685.8,213.82,open air,,open air,37.70680297,13.26857143,14.715,68.81956786081751
710,13.8kV_S&C_15368,40884,15368_A01_059,15368_A01_059,HOA-40-12-3.75-27_2nd,HOA,14.32,39.18,95.25,685.8,214.0,open air,,open air,37.75766925,14.67064286,22.3695,104.5303738317757
711,13.8kV_S&C_15368,40884,15368_A01_061,15368_A01_061,HOA-40-6-3.75-18,HOA,14.32,39.18,95.25,457.2,106.84,open air,,open air,38.43271484,12.53957143,27.378,256.2523399475852
712,13.8kV_S&C_15368,40884,15368_A01_063,15368_A01_063,HOA-40-12-3.75-18,HOA,14.32,39.18,95.25,457.2,214.94,open air,,open air,38.84573908,24.651,51.9345,241.62324369591514
713,13.8kV_S&C_15368,40884,15368_A01_065,15368_A01_065,HOA-20-6-3.75-36,HOA,14.32,20.41,95.25,914.4,105.53,open air,,open air,19.51402633,2.761714286,3.2265,30.57424429072302
714,13.8kV_S&C_15368,40884,15368_A01_066,15368_A01_066,HOA-20-12-3.75-36,HOA,14.32,20.41,95.25,914.4,208.36,open air,,open air,19.56132227,4.983428571,6.1155,29.350643117680935
715,13.8kV_S&C_15368,40884,15368_A01_067,15368_A01_067,HOA-20-6-3.75-27,HOA,14.32,20.41,95.25,685.8,105.04,open air,,open air,19.54939746,4.715357143,6.453,61.43373952779893
716,13.8kV_S&C_15368,40884,15368_A01_068,15368_A01_068,HOA-20-12-3.75-27,HOA,14.32,20.41,95.25,685.8,208.36,open air,,open air,19.7532369,8.094214286,10.854,52.09253215588404
717,13.8kV_S&C_15368,40884,15368_A01_069,15368_A01_069,HOA-20-6-3.75-18,HOA,14.32,20.41,95.25,457.2,104.89,open air,,open air,19.62469117,8.414357143,13.554,129.22108875965296
718,13.8kV_S&C_15368,40884,15368_A01_070,15368_A01_070,HOA-20-12-3.75-18,HOA,14.32,20.41,95.25,457.2,209.02,open air,,open air,19.91033377,16.08621429,26.2845,125.75112429432589
719,13.8kV_S&C_15368,40884,15368_A01_071,15368_A01_071,HOA-10-6-3.75-36,HOA,14.32,10.56,95.25,914.4,104.37,open air,,open air,9.93177564,1.537071429,1.7415,16.685829261281977
720,13.8kV_S&C_15368,40884,15368_A01_072,15368_A01_072,HOA-10-12-3.75-36,HOA,14.32,10.56,95.25,914.4,208.08,open air,,open air,9.857268394,2.289214286,2.6325,12.65138408304498
721,13.8kV_S&C_15368,40884,15368_A01_073,15368_A01_073,HOA-10-6-3.75-27,HOA,14.32,10.56,95.25,685.8,104.17,open air,,open air,9.942929923,2.262214286,2.6055,25.01199961601229
722,13.8kV_S&C_15368,40884,15368_A01_074,15368_A01_074,HOA-10-12-3.75-27,HOA,14.32,10.56,95.25,685.8,207.33,open air,,open air,9.876847752,3.992142857,5.0085,24.157140790044853
723,13.8kV_S&C_15368,40884,15368_A01_075,15368_A01_075,HOA-10-6-3.75-18,HOA,14.32,10.56,95.25,457.2,104.21,open air,,open air,9.932432922,3.997928571,5.1975,49.8752518952116
724,13.8kV_S&C_15368,40884,15368_A01_076,15368_A01_076,HOA-10-12-3.75-18,HOA,14.32,10.56,95.25,457.2,206.24,open air,,open air,9.920041287,7.650642857,12.636,61.268425135764154
725,13.8kV_S&C_15368,40884,15368_A01_077,15368_A01_077,VCB-10-6-3.75-47,VCB,14.32,10.56,95.25,1193.8,104.11,36,36.0,36,9.968282491,0.5805,0.675,6.483527038709058
726,13.8kV_S&C_15368,40884,15368_A01_078,15368_A01_078,VCB-10-12-3.75-47,VCB,14.32,10.56,95.25,1193.8,206.14,36,36.0,36,9.945761868,1.101214286,1.2555,6.090521005142137
727,13.8kV_S&C_15368,40884,15368_A01_079,15368_A01_079,VCB-10-6-3.75-39,VCB,14.32,10.56,95.25,990.6,104.03,36,36.0,36,9.932836787,0.736714286,0.864,8.305296549072382
728,13.8kV_S&C_15368,40884,15368_A01_080,15368_A01_080,VCB-10-12-3.75-39,VCB,14.32,10.56,95.25,990.6,206.58,36,36.0,36,9.94523731,1.467642857,1.6335,7.907348242811501
729,13.8kV_S&C_15368,40884,15368_A01_081,15368_A01_081,VCB-10-6-3.75-31,VCB,14.32,10.56,95.25,787.4,104.25,36,36.0,36,9.980916522,0.948857143,1.08,10.359712230215827
730,13.8kV_S&C_15368,40884,15368_A01_082,15368_A01_082,VCB-10-12-3.75-31,VCB,14.32,10.56,95.25,787.4,206.35,36,36.0,36,9.966364369,1.893857143,2.025,9.813423794523867
731,13.8kV_S&C_15368,40885,15368_A01_084,15368_A01_084,VCB-20-6-3.75-47,VCB,14.32,20.4,95.25,1193.8,104.62,36,36.0,36,19.28124012,1.0395,1.2015,11.484419805008603
732,13.8kV_S&C_15368,40885,15368_A01_085,15368_A01_085,VCB-20-12-3.75-47,VCB,14.32,20.4,95.25,1193.8,207.79,36,36.0,36,19.414466,1.974857143,2.2815,10.979835410751239
733,13.8kV_S&C_15368,40885,15368_A01_086,15368_A01_086,VCB-20-6-3.75-39,VCB,14.32,20.4,95.25,990.6,104.67,36,36.0,36,19.273563,1.546714286,1.9845,18.959587274290627
734,13.8kV_S&C_15368,40885,15368_A01_087,15368_A01_087,VCB-20-12-3.75-39,VCB,14.32,20.4,95.25,990.6,208.07,36,36.0,36,19.60123453,2.916,3.564,17.128850867496517
735,13.8kV_S&C_15368,40885,15368_A01_088,15368_A01_088,VCB-20-6-3.75-31,VCB,14.32,20.4,95.25,787.4,104.79,36,36.0,36,19.36188399,2.003785714,2.16,20.612653879186947
736,13.8kV_S&C_15368,40885,15368_A01_089,15368_A01_089,VCB-20-12-3.75-31,VCB,14.32,20.4,95.25,787.4,207.57,36,36.0,36,19.69681273,3.254657143,3.5856,17.274172568290215
737,13.8kV_S&C_15368,40885,15368_A01_090,15368_A01_090,VCB-40-6-3.75-47,VCB,14.32,41.4,95.25,1193.8,106.56,36,36.0,36,39.67918052,1.776214286,2.0385,19.130067567567565
738,13.8kV_S&C_15368,40885,15368_A01_091,15368_A01_091,VCB-40-12-3.75-47,VCB,14.32,41.4,95.25,1193.8,211.47,36,36.0,36,38.82815332,3.915,4.5495,21.513689885090084
739,13.8kV_S&C_15368,40885,15368_A01_092,15368_A01_092,VCB-40-6-3.75-39,VCB,14.32,41.4,95.25,990.6,106.05,36,36.0,36,39.64491794,2.439642857,3.051,28.76944837340877
740,13.8kV_S&C_15368,40885,15368_A01_093,15368_A01_093,VCB-40-12-3.75-39,VCB,14.32,41.4,95.25,990.6,211.85,36,36.0,36,38.78224679,4.568785714,5.4405,25.68090630162851
741,13.8kV_S&C_15368,40885,15368_A01_094,15368_A01_094,VCB-40-6-3.75-31,VCB,14.32,41.4,95.25,787.4,105.97,36,36.0,36,39.62707013,2.954571429,3.4695,32.74039822591299
742,13.8kV_S&C_15368,40885,15368_A01_095,15368_A01_095,VCB-40-12-3.75-31,VCB,14.32,41.4,95.25,787.4,211.85,36,36.0,36,38.7754734,5.677714286,7.3305,34.6023129572811
743,13.8kV_S&C_15368,40885,15368_A01_097,15368_A01_097,VCBB-40-6-3.75-47,VCBB,14.32,41.4,95.25,1193.8,105.9,36,36.0,36,39.70870993,1.836,3.179,30.018885741265343
744,13.8kV_S&C_15368,40885,15368_A01_098,15368_A01_098,VCBB-40-12-3.75-47,VCBB,14.32,41.4,95.25,1193.8,211.75,36,36.0,36,38.91723678,5.245714286,8.908,42.06847697756788
745,13.8kV_S&C_15368,40885,15368_A01_099,15368_A01_099,VCBB-40-6-3.75-39,VCBB,14.32,41.4,95.25,990.6,106.29,36,36.0,36,39.712057,4.082785714,6.936,65.25543324865933
746,13.8kV_S&C_15368,40885,15368_A01_100,15368_A01_100,VCBB-40-12-3.75-39,VCBB,14.32,41.4,95.25,990.6,212.21,36,36.0,36,38.92827794,7.590857143,12.903,60.80297818198954
747,13.8kV_S&C_15368,40885,15368_A01_101,15368_A01_101,VCBB-40-6-3.75-31,VCBB,14.32,41.4,95.25,787.4,107.32,36,36.0,36,39.70814092,5.425071429,9.231,86.01379053298547
748,13.8kV_S&C_15368,40885,15368_A01_102,15368_A01_102,VCBB-40-12-3.75-31,VCBB,14.32,41.4,95.25,787.4,212.31,36,36.0,36,38.90686119,11.30528571,19.21,90.48090056992135
749,13.8kV_S&C_15368,40885,15368_A01_103,15368_A01_103,VCBB-20-6-3.75-47,VCBB,14.32,20.4,95.25,1193.8,104.53,36,36.0,36,19.93466887,1.353857143,2.295,21.955419496795177
750,13.8kV_S&C_15368,40885,15368_A01_104,15368_A01_104,VCBB-20-12-3.75-47,VCBB,14.32,20.4,95.25,1193.8,207.45,36,36.0,36,20.34372792,2.372142857,4.029,19.421547360809836
751,13.8kV_S&C_15368,40885,15368_A01_105,15368_A01_105,VCBB-20-6-3.75-39,VCBB,14.32,20.4,95.25,990.6,104.74,36,36.0,36,19.91142023,1.701,2.89,27.592132900515562
752,13.8kV_S&C_15368,40886,15368_A01_107,15368_A01_107,VCBB-20-12-3.75-39,VCBB,14.32,20.4,95.25,990.6,207.45,36,36.0,36,19.54218986,3.612214286,6.137,29.58303205591709
753,13.8kV_S&C_15368,40886,15368_A01_108,15368_A01_108,VCBB-20-6-3.75-31,VCBB,14.32,20.4,95.25,787.4,104.74,36,36.0,36,19.53277421,2.472428571,4.199,40.089746037807906
754,13.8kV_S&C_15368,40886,15368_A01_109,15368_A01_109,VCBB-20-12-3.75-31,VCBB,14.32,20.4,95.25,787.4,207.92,36,36.0,36,19.69299262,5.334428571,9.078,43.6610234705656
755,13.8kV_S&C_15368,40886,15368_A01_110,15368_A01_110,VCBB-10-6-3.75-47,VCBB,14.32,10.7,95.25,1193.8,103.98,36,36.0,36,9.849209201,0.815785714,1.394,13.406424312367761
756,13.8kV_S&C_15368,40886,15368_A01_111,15368_A01_111,VCBB-10-12-3.75-47,VCBB,14.32,10.7,95.25,1193.8,206.04,36,36.0,36,9.696589807,1.571785714,2.669,12.953795379537954
757,13.8kV_S&C_15368,40886,15368_A01_112,15368_A01_112,VCBB-10-6-3.75-39,VCBB,14.32,10.7,95.25,990.6,104.27,36,36.0,36,9.885242246,0.7965,1.343,12.88002301716697
758,13.8kV_S&C_15368,40886,15368_A01_113,15368_A01_113,VCBB-10-12-3.75-39,VCBB,14.32,10.7,95.25,990.6,206.06,36,36.0,36,9.774897892,2.692285714,4.59,22.27506551489857
759,13.8kV_S&C_15368,40886,15368_A01_115,15368_A01_115,VCBB-10-6-3.75-31,VCBB,14.32,10.7,95.25,787.4,104.36,36,36.0,36,9.893955169,0.966214286,1.649,15.80107320812572
760,13.8kV_S&C_15368,40886,15368_A01_116,15368_A01_116,VCBB-10-12-3.75-31,VCBB,14.32,10.7,95.25,787.4,206.63,36,36.0,36,9.799948799,2.215928571,3.6855,17.836229008372452
761,13.8kV_S&C_15368,40886,15368_A01_117,15368_A01_117,HCB-10-6-3.75-47,HCB,14.32,10.56,95.25,1193.8,104.35,36,36.0,36,9.947053368,0.973928571,1.0935,10.479156684235745
762,13.8kV_S&C_15368,40886,15368_A01_118,15368_A01_118,HCB-10-12-3.75-47,HCB,14.32,10.56,95.25,1193.8,206.32,36,36.0,36,9.869485067,2.360571429,2.754,13.348196975571927
